,0
2497,29310
2498,12985
2499,14433
2500,20281
2501,46195
2502,22411
2503,29575
2504,9335
2505,47387
2506,22000
2507,33729
2508,20167
2509,49052
2510,72895
2511,30558
2512,31974
2513,37574
2514,12914
2515,49238
2516,13045
2517,35388
2518,33130
2519,34079
2520,40283
2521,18345
2522,9009
2523,34588
2524,18241
2525,46531
2526,13081
2527,38983
2528,6345
2529,18912
2530,33118
2531,10173
2532,13261
2533,48214
2534,18295
2535,32511
2536,11822
2537,17601
2538,16538
2539,46295
2540,20186
2541,28237
2542,47722
2543,24890
2544,23869
2545,21645
2546,27999
2547,37044
2548,14157
2549,22159
2550,13448
2551,22500
2552,55194
2553,45729
2554,6233
2555,22633
2556,16451
2557,29703
2558,33222
2559,13723
2560,12428
2561,19642
2562,45185
2563,54991
2564,22995
2565,19649
2566,43858
2567,23888
2568,5445
2569,1257
2570,8192
2571,14108
2572,19367
2573,19695
2574,13843
2575,69500
2576,13128
2577,11750
2578,21374
2579,15264
2580,11634
2581,8520
2582,14345
2583,17934
2584,33043
2585,22266
2586,22624
2587,28866
2588,69705
2589,33842
2590,32682
2591,22644
2592,59053
2593,59053
2594,20171
2595,42373
2596,42373
2597,44338
2598,17639
2599,10048
2600,13583
2601,16701
2602,16701
2603,29056
2604,12733
2605,34402
2606,34489
2607,8282
2608,35650
2609,28792
2610,31440
2611,46612
2612,43404
2613,32222
2614,14838
2615,11606
2616,18643
2617,13162
2618,34374
2619,4334
2620,46511
2621,43813
2622,32743
2623,47006
2624,19519
2625,23248
2626,25400
2627,23227
2628,9217
2629,33918
2630,9109
2631,9109
2632,37740
2633,17595
2634,19261
2635,25592
2636,26462
2637,51228
2638,9341
2639,10001
2640,32716
2641,39283
2642,49364
2643,21673
2644,32419
2645,48606
2646,34988
2647,44636
2648,43797
2649,43627
2650,7930
2651,52884
2652,22625
2653,37473
2654,23116
2655,16871
2656,38186
2657,4950
2658,5598
2659,26655
2660,44483
2661,22854
2662,6454
2663,22449
2664,22449
2665,4434
2666,22711
2667,18750
2668,19258
2669,43975
2670,55481
2671,51642
2672,33147
2673,12211
2674,34812
2675,47391
2676,38166
2677,28642
2678,54066
2679,47283
2680,5397
2681,30241
2682,6744
2683,25039
2684,35296
2685,21857
2686,16189
2687,10259
2688,106788
2689,8178
2690,26843
2691,33673
2692,49802
2693,19104
2694,51435
2695,14590
2696,29193
2697,38553
2698,14441
2699,23295
2700,9242
2701,12610
2702,69839
2703,35233
2704,27361
2705,30576
2706,34539
2707,6974
2708,28285
2709,58886
2710,24376
2711,48780
2712,44499
2713,23098
2714,9048
2715,35035
2716,18810
2717,6540
2718,27158
2719,24669
2720,11015
2721,26400
2722,10231
2723,27832
2724,33003
2725,19608
2726,48622
2727,19356
2728,8903
2729,20279
2730,36456
2731,36456
2732,28815
2733,38140
2734,63048
2735,13104
2736,8765
2737,33448
2738,26197
2739,23732
2740,19335
2741,44175
2742,18845
2743,24528
2744,17356
2745,10088
2746,8618
2747,32444
2748,36124
2749,43754
2750,17976
2751,12859
2752,16575
2753,17648
2754,9524
2755,39418
2756,9929
2757,22324
2758,24373
2759,38926
2760,48893
2761,27411
2762,23592
2763,9067
2764,19597
2765,51871
2766,20037
2767,26580
2768,50208
2769,25589
2770,25459
2771,7443
2772,32812
2773,59254
2774,42071
2775,5164
2776,23668
2777,26265
2778,62824
2779,6947
2780,29114
2781,21000
2782,33326
2783,34570
2784,16804
2785,11509
2786,7127
2787,33625
2788,22756
2789,28691
2790,39439
2791,27757
2792,19607
2793,30925
2794,28849
2795,9699
2796,16228
2797,4112
2798,17959
2799,8236
2800,21969
2801,15160
2802,5610
2803,14154
2804,18152
2805,22465
2806,22102
2807,34480
2808,19523
2809,4453
2810,31088
2811,33142
2812,46487
2813,29249
2814,28718
2815,26405
2816,15041
2817,9607
2818,35425
2819,35696
2820,33229
2821,32961
2822,7940
2823,5412
2824,44521
2825,27175
2826,12988
2827,26870
2828,7022
2829,23090
2830,15383
2831,23031
2832,35403
2833,22769
2834,59336
2835,15908
2836,19252
2837,27427
2838,24405
2839,14317
2840,8280
2841,39049
2842,52321
2843,25979
2844,12059
2845,34247
2846,37400
2847,38551
2848,24052
2849,39645
2850,33316
2851,21463
2852,51164
2853,22858
2854,46873
2855,54688
2856,71847
2857,10220
2858,39680
2859,22077
2860,37697
2861,21116
2862,8690
2863,25551
2864,32010
2865,9631
2866,19629
2867,25346
2868,18242
2869,12203
2870,30393
2871,33999
2872,27622
2873,25430
2874,36507
2875,42043
2876,42152
2877,16615
2878,40344
2879,24853
2880,8940
2881,15284
2882,15862
2883,31140
2884,10585
2885,24639
2886,30642
2887,5752
2888,25538
2889,15243
2890,16271
2891,22432
2892,46434
2893,15440
2894,40883
2895,13845
2896,15024
2897,37864
2898,17406
2899,44570
2900,41432
2901,45165
2902,8097
2903,45967
2904,35098
2905,28309
2906,45915
2907,49480
2908,22252
2909,40709
2910,33814
2911,12124
2912,12545
2913,8608
2914,12777
2915,10423
2916,6200
2917,8132
2918,54103
2919,8935
2920,7953
2921,46128
2922,4550
2923,34890
2924,10679
2925,63788
2926,26687
2927,21403
2928,28790
2929,11664
2930,44833
2931,27254
2932,24945
2933,20077
2934,11875
2935,8872
2936,24552
2937,9621
2938,39959
2939,17873
2940,10124
2941,32072
2942,28207
2943,45917
2944,12847
2945,41304
2946,60672
2947,28275
2948,34867
2949,16751
2950,4507
2951,32339
2952,7881
2953,4153
2954,4236
2955,28395
2956,45779
2957,25216
2958,56310
2959,32679
2960,10611
2961,29279
2962,36912
2963,7007
2964,10459
2965,29260
2966,31947
2967,8289
2968,41270
2969,31565
2970,61078
2971,45328
2972,40845
2973,8572
2974,9424
2975,19594
2976,50022
2977,19109
2978,40103
2979,11717
2980,29601
2981,12549
2982,17079
2983,44376
2984,26386
2985,8417
2986,42832
2987,46605
2988,41455
2989,44609
2990,18910
2991,52790
2992,10805
2993,31977
2994,29297
2995,18816
2996,10237
2997,25731
2998,13538
2999,20240
3000,28398
3001,32422
3002,9787
3003,15413
3004,21926
3005,31402
3006,18229
3007,9375
3008,20216
3009,31175
3010,15064
3011,33500
3012,25162
3013,17124
3014,23180
3015,9185
3016,26550
3017,12134
3018,33769
3019,4190
3020,5354
3021,37960
3022,17811
3023,10594
3024,41081
3025,22985
3026,109814
3027,22290
3028,8293
3029,20264
3030,10704
3031,47128
3032,44569
3033,29802
3034,45434
3035,40760
3036,58701
3037,29101
3038,10027
3039,25216
3040,32261
3041,37594
3042,24711
3043,38520
3044,7167
3045,33079
3046,23218
3047,16048
3048,7291
3049,15208
3050,22019
3051,43641
3052,31238
3053,35447
3054,15568
3055,23283
3056,6572
3057,29966
3058,47662
3059,63949
3060,6326
3061,19463
3062,22800
3063,42951
3064,6392
3065,10010
3066,44737
3067,16711
3068,27541
3069,24726
3070,20110
3071,28346
3072,16383
3073,13477
3074,18600
3075,5989
3076,5989
3077,6188
3078,36260
3079,17806
3080,6739
3081,29950
3082,21607
3083,6480
3084,21707
3085,18635
3086,45986
3087,41327
3088,15846
3089,19240
3090,27094
3091,16088
3092,5227
3093,4851
3094,32011
3095,33488
3096,8946
3097,25583
3098,12356
3099,45134
3100,10101
3101,9462
3102,19364
3103,5610
3104,14027
3105,35171
3106,6104
3107,18948
3108,4769
3109,56469
3110,16138
3111,21430
3112,24617
3113,44440
3114,19644
3115,23432
3116,31840
3117,10540
3118,15819
3119,24126
3120,23225
3121,42700
3122,9113
3123,25681
3124,15083
3125,25687
3126,32270
3127,12538
3128,28917
3129,19541
3130,35451
3131,33130
3132,27504
3133,27504
3134,19464
3135,29354
3136,19659
3137,10098
3138,13059
3139,33275
3140,24735
3141,48879
3142,9883
3143,10167
3144,11120
3145,25370
3146,19510
3147,46098
3148,41811
3149,15142
3150,10352
3151,21698
3152,32268
3153,18261
3154,4589
3155,9521
3156,45027
3157,22278
3158,28340
3159,44550
3160,18192
3161,14428
3162,14781
3163,21284
3164,6401
3165,17576
3166,10313
3167,45396
3168,47095
3169,15153
3170,10801
3171,16237
3172,5246
3173,9763
3174,11540
3175,19373
3176,46894
3177,12292
3178,24869
3179,16058
3180,16927
3181,9529
3182,16147
3183,7723
3184,18384
3185,6225
3186,57246
3187,41880
3188,59460
3189,5185
3190,12613
3191,37393
3192,42749
3193,14000
3194,16055
3195,16029
3196,44270
3197,50459
3198,46289
3199,40139
3200,17441
3201,5593
3202,9341
3203,37370
3204,12561
3205,19513
3206,31258
3207,14244
3208,15929
3209,18284
3210,40609
3211,8120
3212,28109
3213,31057
3214,51856
3215,20510
3216,17264
3217,11341
3218,5030
3219,26313
3220,7599
3221,28300
3222,13522
3223,10199
3224,32850
3225,34675
3226,18632
3227,6469
3228,16548
3229,6637
3230,5087
3231,9891
3232,17169
3233,21473
3234,29861
3235,6552
3236,8479
3237,8271
3238,58964
3239,43812
3240,46716
3241,19545
3242,24115
3243,20218
3244,25248
3245,5928
3246,13084
3247,4368
3248,14124
3249,46658
3250,39883
3251,4086
3252,29253
3253,7705
3254,7296
3255,24029
3256,10008
3257,23259
3258,22410
3259,10871
3260,17071
3261,35880
3262,9254
3263,22911
3264,41833
3265,19287
3266,17135
3267,9847
3268,25787
3269,23755
3270,19189
3271,31277
3272,39680
3273,33208
3274,11914
3275,5954
3276,37083
3277,6401
3278,16725
3279,43215
3280,6961
3281,4337
3282,25615
3283,8115
3284,45684
3285,7810
3286,22060
3287,17052
3288,18840
3289,7903
3290,20402
3291,27444
3292,33462
3293,45019
3294,8689
3295,11830
3296,24712
3297,10902
3298,17514
3299,6166
3300,17237
3301,35938
3302,53211
3303,20255
3304,44247
3305,27795
3306,17391
3307,33271
3308,19302
3309,11266
3310,7969
3311,8272
3312,16904
3313,10966
3314,46943
3315,48585
3316,31177
3317,33501
3318,33289
3319,8363
3320,56836
3321,69606
3322,41772
3323,10176
3324,34508
3325,31587
3326,22536
3327,13426
3328,8109
3329,27994
3330,24699
3331,8304
3332,32145
3333,24318
3334,5239
3335,25883
3336,36953
3337,18282
3338,42514
3339,21952
3340,27045
3341,57246
3342,48705
3343,8652
3344,18435
3345,5344
3346,15348
3347,17937
3348,32306
3349,48786
3350,21887
3351,4475
3352,9961
3353,18976
3354,12277
3355,4092
3356,6935
3357,32991
3358,16226
3359,27263
3360,12972
3361,13263
3362,7956
3363,44546
3364,8804
3365,50376
3366,21075
3367,17358
3368,18851
3369,36729
3370,25251
3371,31256
3372,8058
3373,38399
3374,29981
3375,13434
3376,31460
3377,6607
3378,6668
3379,15019
3380,16551
3381,8024
3382,31941
3383,16474
3384,47789
3385,16788
3386,20594
3387,24032
3388,41911
3389,18012
3390,31880
3391,44845
3392,21527
3393,100369
3394,43533
3395,10188
3396,11040
3397,11040
3398,4362
3399,5507
3400,29801
3401,19712
3402,55164
3403,12486
3404,38967
3405,45870
3406,43047
3407,7894
3408,34210
3409,10807
3410,9923
3411,47111
3412,16088
3413,18248
3414,26467
3415,42998
3416,33121
3417,6672
3418,55775
3419,27214
3420,15712
3421,60251
3422,20305
3423,46343
3424,20661
3425,32464
3426,4378
3427,32204
3428,34954
3429,27629
3430,54989
3431,45578
3432,72183
3433,17854
3434,9860
3435,43447
3436,4568
3437,47235
3438,29936
3439,6908
3440,33430
3441,7033
3442,19055
3443,10144
3444,23556
3445,11187
3446,25113
3447,56821
3448,19459
3449,26470
3450,14498
3451,19955
3452,8743
3453,29267
3454,19676
3455,21145
3456,44128
3457,18753
3458,31165
3459,13728
3460,22118
3461,22383
3462,49128
3463,26822
3464,29006
3465,37160
3466,6385
3467,56959
3468,11900
3469,6434
3470,9483
3471,37570
3472,34970
3473,33514
3474,23017
3475,24812
3476,34550
3477,34372
3478,31275
3479,27115
3480,34951
3481,2086
3482,5827
3483,30095
3484,12667
3485,13443
3486,12197
3487,30963
3488,11104
3489,42031
3490,70553
3491,8273
3492,5068
3493,16356
3494,44622
3495,17277
3496,43545
3497,14672
3498,36435
3499,55236
3500,46262
3501,29891
3502,6285
3503,20303
3504,24220
3505,6062
3506,33590
3507,38450
3508,3893
3509,8443
3510,21139
3511,16599
3512,35126
3513,17778
3514,29271
3515,33208
3516,14933
3517,16538
3518,23640
3519,29365
3520,13147
3521,13006
3522,9666
3523,11524
3524,8398
3525,22640
3526,48859
3527,9504
3528,41035
3529,15517
3530,13147
3531,10863
3532,24502
3533,45480
3534,33558
3535,25393
3536,17315
3537,15056
3538,17319
3539,22351
3540,10326
3541,49286
3542,18863
3543,4813
3544,29556
3545,47396
3546,27895
3547,20466
3548,19033
3549,7711
3550,3375
3551,9213
3552,56686
3553,26606
3554,31396
3555,16987
3556,55691
3557,19396
3558,5377
3559,31570
3560,22921
3561,16216
3562,14636
3563,47028
3564,30964
3565,8713
3566,20578
3567,19571
3568,38637
3569,21054
3570,48716
3571,16901
3572,6882
3573,36956
3574,31273
3575,5721
3576,16841
3577,11220
3578,27126
3579,33436
3580,46721
3581,30965
3582,18058
3583,40965
3584,41436
3585,22626
3586,15060
3587,38555
3588,10974
3589,29665
3590,41525
3591,41589
3592,17390
3593,8377
3594,8581
3595,9592
3596,7415
3597,17877
3598,24242
3599,6675
3600,11225
3601,16328
3602,28334
3603,10665
3604,41552
3605,31054
3606,8467
3607,29645
3608,10321
3609,33152
3610,31860
3611,13077
3612,37689
3613,15212
3614,32295
3615,31388
3616,10289
3617,33725
3618,9030
3619,5413
3620,1949
3621,40611
3622,13440
3623,13245
3624,69980
3625,43155
3626,15590
3627,8641
3628,8906
3629,5526
3630,35329
3631,28216
3632,49432
3633,62806
3634,15199
3635,18329
3636,21372
3637,17615
3638,17615
3639,22048
3640,33999
3641,24976
3642,25975
3643,15947
3644,7637
3645,25706
3646,33724
3647,19505
3648,55591
3649,17738
3650,22870
3651,21732
3652,31163
3653,10376
3654,9216
3655,23872
3656,9159
3657,10722
3658,7988
3659,24981
3660,39875
3661,6873
3662,32244
3663,43024
3664,40961
3665,18025
3666,2607
3667,21030
3668,47045
3669,33705
3670,36604
3671,34225
3672,21899
3673,50782
3674,25870
3675,24368
3676,18410
3677,19457
3678,16321
3679,28729
3680,59722
3681,17191
3682,42703
3683,20521
3684,13570
3685,5397
3686,19056
3687,20886
3688,33086
3689,20822
3690,33646
3691,10344
3692,23238
3693,37073
3694,43354
3695,33104
3696,22709
3697,42741
3698,17897
3699,11748
3700,2528
3701,23672
3702,19979
3703,22784
3704,25145
3705,33835
3706,43575
3707,21393
3708,24581
3709,52346
3710,2303
3711,40008
3712,13386
3713,9508
3714,27363
3715,9960
3716,17264
3717,9022
3718,54349
3719,19153
3720,7669
3721,7669
3722,55367
3723,9471
3724,31293
3725,12066
3726,12037
3727,20273
3728,22676
3729,16802
3730,43536
3731,22247
3732,68928
3733,16387
3734,24652
3735,49341
3736,20246
3737,14901
3738,6237
3739,34197
3740,19092
3741,20021
3742,9790
3743,20096
3744,19303
3745,12252
3746,19084
3747,32774
3748,42875
3749,5285
3750,25913
3751,34772
3752,55892
3753,39874
3754,32238
3755,19299
3756,32532
3757,10453
3758,53336
3759,52997
3760,17399
3761,24010
3762,21663
3763,46340
3764,4859
3765,39871
3766,23580
3767,38451
3768,52240
3769,47192
3770,22697
3771,25570
3772,28971
3773,19674
3774,22095
3775,8644
3776,23124
3777,53186
3778,45015
3779,4671
3780,43207
3781,57285
3782,18709
3783,25615
3784,2714
3785,14689
3786,13628
3787,17886
3788,25443
3789,47681
3790,14551
3791,10187
3792,9152
3793,21587
3794,6322
3795,16810
3796,8264
3797,34447
3798,26434
3799,16482
3800,12362
3801,13300
3802,12707
3803,17756
3804,40610
3805,42891
3806,25660
3807,28088
3808,10843
3809,14170
3810,29205
3811,12912
3812,25579
3813,20828
3814,40420
3815,12879
3816,19801
3817,28981
3818,18691
3819,36643
3820,19335
3821,4388
3822,37554
3823,38557
3824,39314
3825,9931
3826,18718
3827,33126
3828,51492
3829,22384
3830,18403
3831,28459
3832,5856
3833,17903
3834,19860
3835,17350
3836,41254
3837,50146
3838,38855
3839,16205
3840,34550
3841,9665
3842,18521
3843,35039
3844,40661
3845,14237
3846,3214
3847,54339
3848,9224
3849,35648
3850,5072
3851,21657
3852,39011
3853,8938
3854,8938
3855,19317
3856,17190
3857,18361
3858,13169
3859,60539
3860,37982
3861,12574
3862,5243
3863,27019
3864,19192
3865,13617
3866,9553
3867,13778
3868,35582
3869,29688
3870,29656
3871,14333
3872,37160
3873,22540
3874,19242
3875,9000
3876,40743
3877,21810
3878,36750
3879,12383
3880,37992
3881,5170
3882,17337
3883,17337
3884,24163
3885,15667
3886,32178
3887,14131
3888,14097
3889,19754
3890,23913
3891,23913
3892,18435
3893,28887
3894,20064
3895,33484
3896,19308
3897,7447
3898,51719
3899,18385
3900,4500
3901,40839
3902,47818
3903,29007
3904,18463
3905,29368
3906,17250
3907,9123
3908,21999
3909,38965
3910,7427
3911,34022
3912,22917
3913,28430
3914,19646
3915,19983
3916,9613
3917,10177
3918,13059
3919,50084
3920,21722
3921,1457
3922,47501
3923,34369
3924,34298
3925,31321
3926,48340
3927,34414
3928,16728
3929,37508
3930,22852
3931,39975
3932,8862
3933,14883
3934,9332
3935,10816
3936,18476
3937,30164
3938,24644
3939,19691
3940,13938
3941,11141
3942,24085
3943,22783
3944,27749
3945,48561
3946,41950
3947,49126
3948,16735
3949,72738
3950,5968
3951,6643
3952,16889
3953,70208
3954,13044
3955,30141
3956,23064
3957,22968
3958,6099
3959,56679
3960,11150
3961,18583
3962,21130
3963,16096
3964,45613
3965,35741
3966,2269
3967,25308
3968,19464
3969,48054
3970,46774
3971,20293
3972,25355
3973,10354
3974,20873
3975,16220
3976,16220
3977,18307
3978,35014
3979,17887
3980,20938
3981,18394
3982,31515
3983,34391
3984,45510
3985,15519
3986,41749
3987,9100
3988,22031
3989,23303
3990,30934
3991,44340
3992,17915
3993,25297
3994,14756
3995,8690
3996,24519
3997,6048
3998,21940
3999,23539
4000,6898
4001,21991
4002,27945
4003,30455
4004,15240
4005,20390
4006,27504
4007,55736
4008,2639
4009,5239
4010,35925
4011,13732
4012,15549
4013,20709
4014,24550
4015,20191
4016,12540
4017,20411
4018,26715
4019,33456
4020,21634
4021,5958
4022,41740
4023,32099
4024,8837
4025,25317
4026,18622
4027,13971
4028,5217
4029,25769
4030,18986
4031,39957
4032,38671
4033,29343
4034,20773
4035,47261
4036,9533
4037,9513
4038,11475
4039,25091
4040,37333
4041,19104
4042,12121
4043,29279
4044,16427
4045,26830
4046,41725
4047,27410
4048,27410
4049,16927
4050,45977
4051,33676
4052,32797
4053,38212
4054,32708
4055,12304
4056,39492
4057,9750
4058,5566
4059,25735
4060,10474
4061,40900
4062,9111
4063,37470
4064,46044
4065,17543
4066,32112
4067,24066
4068,17767
4069,34457
4070,43568
4071,33820
4072,19707
4073,48418
4074,7348
4075,44053
4076,28117
4077,12343
4078,41103
4079,29181
4080,37956
4081,12946
4082,22327
4083,22711
4084,4919
4085,6961
4086,18412
4087,33808
4088,46000
4089,29943
4090,23236
4091,14238
4092,63754
4093,36966
4094,5435
4095,45268
4096,33939
4097,29546
4098,16215
4099,3861
4100,17269
4101,61209
4102,37990
4103,24032
4104,25444
4105,9429
4106,35118
4107,6651
4108,33481
4109,10933
4110,33791
4111,10177
4112,2856
4113,20783
4114,34332
4115,31967
4116,26704
4117,8688
4118,34576
4119,20030
4120,38572
4121,21995
4122,18085
4123,55904
4124,13922
4125,27887
4126,9354
4127,4527
4128,24376
4129,9914
4130,17887
4131,16446
4132,15964
4133,9445
4134,9583
4135,16380
4136,10001
4137,33114
4138,57359
4139,28936
4140,8265
4141,36956
4142,9141
4143,70317
4144,41477
4145,12950
4146,12261
4147,69384
4148,25901
4149,26150
4150,11978
4151,21437
4152,6656
4153,17728
4154,32679
4155,25973
4156,16917
4157,23070
4158,26477
4159,43185
4160,36234
4161,24048
4162,28774
4163,7119
4164,27487
4165,25411
4166,37125
4167,13816
4168,56634
4169,8253
4170,4026
4171,29014
4172,71426
4173,18369
4174,12446
4175,12446
4176,21091
4177,25835
4178,64388
4179,42578
4180,44363
4181,19099
4182,12360
4183,11714
4184,12279
4185,35732
4186,16977
4187,18410
4188,21331
4189,11943
4190,7100
4191,34104
4192,40350
4193,8921
4194,46147
4195,32214
4196,19366
4197,49233
4198,33806
4199,40301
4200,21889
4201,27990
4202,35184
4203,23190
4204,16107
4205,18047
4206,16978
4207,43727
4208,49062
4209,28060
4210,22108
4211,38058
4212,19143
4213,6839
4214,44935
4215,21019
4216,23016
4217,18687
4218,29831
4219,13644
4220,25468
4221,45110
4222,35007
4223,17880
4224,41578
4225,56237
4226,3303
4227,8265
4228,32325
4229,37567
4230,23588
4231,17682
4232,22417
4233,47235
4234,5378
4235,4484
4236,18601
4237,6096
4238,36399
4239,44573
4240,11008
4241,24936
4242,28139
4243,8700
4244,12837
4245,17938
4246,14108
4247,16623
4248,6418
